url,name,number of reviews,address,rating,about,special diets,meals,cuisines,features,rating_Food,rating_Service,rating_Value,rating_Atmosphere,price range
/Restaurant_Review-g298573-d803716-Reviews-Century_Park_Seafood_Restaurant-Manila_Metro_Manila_Luzon.html,Century Park Seafood Restaurant,96,"Pablo Ocampo Sr, Manila, Luzon Philippines",4.0,,Vegetarian Friendly,"Dinner, Lunch, Late Night","Chinese, Asian, Seafood",,4.0,4.0,4.0,3.5,
/Restaurant_Review-g298450-d1160651-Reviews-Cibo-Makati_Metro_Manila_Luzon.html,Cibo,73,"Powerplant Mall, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,,"Italian, Pizza",,4.0,4.0,4.0,3.0,"₱282 - ₱1,127"
/Restaurant_Review-g298573-d1150169-Reviews-Shawarma_Snack_Center-Manila_Metro_Manila_Luzon.html,Shawarma Snack Center,127,"45 Salas St Malate, Manila, Luzon Philippines",4.0,,"Halal, Vegetarian Friendly","Dinner, Lunch, Late Night","Middle Eastern, Mediterranean",,4.5,3.0,4.0,3.0,
/Restaurant_Review-g1806168-d2620710-Reviews-Gloria_Maris_Restaurant-San_Juan_Metro_Manila_Luzon.html,Gloria Maris Restaurant,108,"Missouri St Greenhills, San Juan, Luzon 1500 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Chinese, Seafood, Asian",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298573-d1053285-Reviews-Emerald_Garden-Manila_Metro_Manila_Luzon.html,Emerald Garden,141,"1170 Roxas Boulevard Ermita, Manila, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Brunch, Dinner, Late Night","Chinese, Asian",,4.0,3.5,4.0,3.0,
/Restaurant_Review-g298452-d1117003-Reviews-Italianni_s-Pasay_Metro_Manila_Luzon.html,Italianni's,83,"1300 Seaside Boulevard 2F South Wing, SM Mall Of Asia, Pasay, Luzon 1300 Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Dinner, Lunch","Italian, American",,4.0,3.5,3.5,,
/Restaurant_Review-g298574-d3679877-Reviews-JT_s_Manukan_Grille-Quezon_City_Metro_Manila_Luzon.html,JT's Manukan Grille,46,"#4 Granada Cor. Valencia St, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner, Late Night","Filipino, Barbecue, Asian","Takeout, Seating",4.5,4.0,4.5,3.5,
/Restaurant_Review-g312693-d7675646-Reviews-Red_Ginger-Paranaque_Metro_Manila_Luzon.html,Red Ginger,143,"Aseana Boulevard corner Macapagal Avenue ​​Upper Ground Floor, The Shops at the Boulevard, City of Dreams Manila, Paranaque, Luzon 1701 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch, Late Night, Drinks","Asian, Malaysian, Indonesian",,4.0,4.0,3.5,,
/Restaurant_Review-g1758900-d7256336-Reviews-Mecha_Uma-Taguig_City_Metro_Manila_Luzon.html,Mecha Uma,86,"25th Corner 26th Street, Taguig City, Luzon Philippines",4.0,,,Dinner,"Japanese, Asian",,4.5,4.0,4.0,4.0,"₱1,690 - ₱5,633"
/Restaurant_Review-g298574-d3613433-Reviews-Mesa-Quezon_City_Metro_Manila_Luzon.html,Mesa,94,"264 Tomas Morato Avenue corner Scout Fernandez, Bgry. Sacred Heart, Quezon City, Luzon 1103 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","American, Fast Food, Gastropub, Filipino, Asian",,4.0,4.0,4.0,4.0,
/Restaurant_Review-g298450-d25293688-Reviews-Meatogether_Jazz-Makati_Metro_Manila_Luzon.html,Meatogether Jazz,12,"Ground Floor SMDC Jazz Residences N. Garcia Street, Bel-air, Makati, Luzon 1209 Philippines",5.0,,,"Lunch, Dinner, Drinks","Chinese, Asian, Korean",,,,,,₱563 - ₱845
/Restaurant_Review-g298450-d6974589-Reviews-La_Cabrera_Manila-Makati_Metro_Manila_Luzon.html,La Cabrera Manila,170,"6750 Ayala Avenue, Makati, Luzon 1200 Philippines",4.0,,,"Lunch, Dinner","Steakhouse, Latin, Argentinean",,4.0,4.0,3.5,4.0,
/Restaurant_Review-g298574-d3914504-Reviews-Buddys_Pancit_Lucban-Quezon_City_Metro_Manila_Luzon.html,Buddys Pancit Lucban,58,"98 Timog Avenue, Quezon City, Luzon 1103 Philippines",4.0,,Vegetarian Friendly,"Lunch, Breakfast, Dinner, Brunch","Filipino, Asian",,4.0,4.0,4.0,4.0,
/Restaurant_Review-g298450-d2254269-Reviews-Terry_s_Bistro_Salcedo-Makati_Metro_Manila_Luzon.html,Terry's Bistro - Salcedo,98,"One Lafayette Square 132 L.P. Leviste St., Makati, Luzon 1227 Philippines",4.0,,,"Lunch, Dinner","European, Spanish",,4.0,3.5,3.5,4.0,"₱1,127 - ₱1,690"
/Restaurant_Review-g298574-d3475557-Reviews-Mario_s-Quezon_City_Metro_Manila_Luzon.html,Mario's,63,"191 Tomas Morato Avenue, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner, Breakfast, Brunch",International,"Takeout, Reservations, Seating, Serves Alcohol, Private Dining, Wheelchair Accessible, Table Service",4.5,4.0,4.0,4.5,
/Restaurant_Review-g298452-d6659460-Reviews-Alba_Restaurante_Espanol-Pasay_Metro_Manila_Luzon.html,Alba Restaurante Espanol,57,"Prism Plaza, 4th Floor, Two E-Comm Bldg., Mall of Asia Complex, Pasay, Luzon Philippines",4.0,,,"Lunch, Dinner","European, Spanish","Reservations, Seating, Takeout, Highchairs Available, Wheelchair Accessible, Table Service",4.5,4.5,4.0,4.0,
/Restaurant_Review-g298573-d2040109-Reviews-Lugang_Cafe-Manila_Metro_Manila_Luzon.html,Lugang Cafe,108,"116 Connecticut St San Juan, Manila, Luzon 1502 Philippines",4.0,,,"Lunch, Dinner","Chinese, Asian, Taiwanese","Takeout, Reservations, Seating, Serves Alcohol, Table Service",4.0,3.5,3.5,4.0,
/Restaurant_Review-g298452-d1744028-Reviews-Gerry_s_Grill-Pasay_Metro_Manila_Luzon.html,Gerry's Grill,97,"Entertainment Center SM Mall of Asia, Bay Boulevard, Pasay, Luzon Philippines",4.0,,,"Dinner, Lunch, Brunch","Filipino, Barbecue, Asian","Takeout, Seating, Highchairs Available, Serves Alcohol, Reservations, Parking Available, Wheelchair Accessible, Table Service",4.0,3.5,4.0,3.5,
/Restaurant_Review-g298453-d11746359-Reviews-Kalesa_Cafe-Pasig_Metro_Manila_Luzon.html,Kalesa Cafe,27,"45 San Miguel 3rd Flr, Mercure Manila Ortigas, Ortigas Center, Pasig, Luzon 1605 Philippines",4.5,,"Vegetarian Friendly, Vegan Options",,"Asian, Japanese, American, Filipino",,4.5,5.0,4.5,,₱5 - ₱30
/Restaurant_Review-g298451-d23915927-Reviews-Vbz_Kitchen-Mandaluyong_Metro_Manila_Luzon.html,Vbz Kitchen,14,"561 F Blumentritt Street, Hulo, Mandaluyong, Luzon 1550 Philippines",5.0,,,Dinner,"Filipino, Asian",,,,,,
/Restaurant_Review-g312693-d8491075-Reviews-Prego-Paranaque_Metro_Manila_Luzon.html,Prego,80,"Aseana Boulevard corner Macapagal Avenue ​​Upper Ground Floor, The Shops at the Boulevard, City of Dreams Manila, Paranaque, Luzon 1701 Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Brunch, Lunch, Dinner, Late Night, Drinks","Italian, Steakhouse, Bar, Pizza, Pub, Wine Bar",,4.0,4.5,4.0,,
/Restaurant_Review-g298450-d1739652-Reviews-8065_Bagnet-Makati_Metro_Manila_Luzon.html,8065 Bagnet,73,"8065 Estrella Street San Antonio Village, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner, Breakfast","Filipino, Asian","Delivery, Takeout, Seating, Serves Alcohol, Table Service",4.0,3.5,4.5,4.0,
/Restaurant_Review-g298450-d3629488-Reviews-Mitsuyadoseimen-Makati_Metro_Manila_Luzon.html,Mitsuyadoseimen,85,"22 Jupiter Street Bel-Air Village, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian","Wheelchair Accessible, Serves Alcohol, Reservations, Seating, Table Service",4.0,4.0,3.5,4.5,
/Restaurant_Review-g298453-d13205502-Reviews-Las_Flores-Pasig_Metro_Manila_Luzon.html,Las Flores,53,"ADB Ave Ortigas Center, Pasig, Luzon 1550 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Late Night, Drinks, Breakfast",Spanish,,4.0,4.0,3.5,,
/Restaurant_Review-g298450-d6759791-Reviews-Motorino-Makati_Metro_Manila_Luzon.html,Motorino,131,"Esperanza Street Legazpi Village 2nd Floor, Greenbelt 3, Makati, Luzon 1228 Philippines",4.0,,Vegetarian Friendly,,"Italian, Pizza","Takeout, Outdoor Seating, Seating, Parking Available, Street Parking, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Delivery, Reservations, Table Service, Accepts Credit Cards",4.0,4.0,3.5,4.0,
/Restaurant_Review-g298574-d5988383-Reviews-Earth_Kitchen-Quezon_City_Metro_Manila_Luzon.html,Earth Kitchen,48,"Lot 10 B-10 Katipunan Avenue Extension White Plains, Quezon City, Luzon 1110 Philippines",4.0,,"Vegan Options, Vegetarian Friendly","Lunch, Dinner, Brunch","Filipino, Asian, Contemporary, Fusion",,4.5,4.0,4.0,4.0,
/Restaurant_Review-g1758900-d10427844-Reviews-Salvatore_Cuomo_Bar-Taguig_City_Metro_Manila_Luzon.html,Salvatore Cuomo & Bar,107,"9th Ave cor 38th St Ground Floor, Taguig City, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options",,"Italian, Pizza, Bar, International",,4.0,4.0,3.5,,"₱732 - ₱6,759"
/Restaurant_Review-g298450-d4926335-Reviews-Dekada-Makati_Metro_Manila_Luzon.html,Dekada,93,"2ND Floor Glorietta 3, Makati, Luzon 1600 Philippines",4.0,,Vegetarian Friendly,"Dinner, Lunch","Filipino, Asian",,4.0,3.5,4.0,,
/Restaurant_Review-g298574-d2157500-Reviews-Lam_Tin_Tea_House-Quezon_City_Metro_Manila_Luzon.html,Lam Tin Tea House,40,"# 30-U Banawe St. Cor Cuenco St. Brgy Sto. Domingo, Quezon City, Luzon 1119 Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner, Brunch, Breakfast","Chinese, Asian",,4.5,4.0,5.0,3.5,
/Restaurant_Review-g1758900-d8743602-Reviews-Genki_Sushi-Taguig_City_Metro_Manila_Luzon.html,Genki Sushi,86,"Bonifacio Stopover, Taguig City, Luzon 1634 Philippines",4.0,,,"Lunch, Dinner, Brunch","Japanese, Sushi, Asian","Takeout, Seating, Highchairs Available, Table Service",4.0,4.0,3.5,,
/Restaurant_Review-g298450-d10140486-Reviews-Maisen-Makati_Metro_Manila_Luzon.html,Maisen,48,"5 Greenbelt Drive Ayala Center, Makati, Luzon 1223 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Japanese, Asian",,4.0,4.0,4.0,,
/Restaurant_Review-g298574-d5308387-Reviews-Gino_s_Brick_Oven_Pizza-Quezon_City_Metro_Manila_Luzon.html,Gino's Brick Oven Pizza,57,"Katipunan, Quezon City, Luzon Philippines",4.0,,,"Dinner, Lunch","Italian, Pizza","Takeout, Seating, Delivery, Reservations",4.5,4.5,4.5,3.5,
/Restaurant_Review-g298451-d7278303-Reviews-Sambokojin-Mandaluyong_Metro_Manila_Luzon.html,Sambokojin,74,"207 EDSA, Greenhills, Mandaluyong, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Sushi, Asian, Korean","Reservations, Seating, Wheelchair Accessible, Highchairs Available",4.5,4.0,4.0,,
/Restaurant_Review-g298574-d6979321-Reviews-Bugis_Singapore_Street_Food-Quezon_City_Metro_Manila_Luzon.html,Bugis Singapore Street Food,44,"81 N. Roxas Street, Near Banawe, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner","Asian, Singaporean","Takeout, Seating, Table Service",4.0,4.0,4.5,,
/Restaurant_Review-g298453-d7383815-Reviews-Minami_Saki_by_Astoria-Pasig_Metro_Manila_Luzon.html,Minami Saki by Astoria,42,"15 Escriva Dr, Pasig, Luzon 1600 Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner","Japanese, Sushi, Asian",,4.5,4.0,3.5,,
/Restaurant_Review-g298574-d1540230-Reviews-Van_Gogh_is_Bipolar-Quezon_City_Metro_Manila_Luzon.html,Van Gogh is Bipolar,58,"Inner Courtyard 154 H. Maginhawa Street Sikatuna Village, Quezon City, Luzon 1103 Philippines",4.5,,"Vegetarian Friendly, Gluten Free Options","Dinner, Late Night",Healthy,,4.5,4.5,4.5,4.5,
/Restaurant_Review-g298574-d7649632-Reviews-Livestock-Quezon_City_Metro_Manila_Luzon.html,Livestock,65,"34 Sergeant Esguerra Avenue Barangay South Triangle, Quezon City, Luzon 1103 Philippines",4.0,,,"Lunch, Dinner, Brunch","Filipino, Asian","Seating, Takeout, Reservations, Wheelchair Accessible, Serves Alcohol, Table Service",4.5,4.0,4.0,,
/Restaurant_Review-g298573-d1493942-Reviews-Shakey_s-Manila_Metro_Manila_Luzon.html,Shakey's,184,"Level 2 Pedro Gil Wing, Adriatico Street Robinsons Place Mall, Manila, Luzon 1000 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Brunch, Late Night","Pizza, Fast Food, Italian",,3.5,3.5,3.5,3.5,
/Restaurant_Review-g298574-d25454375-Reviews-Meatogether_Robinsons_Magnolia-Quezon_City_Metro_Manila_Luzon.html,Meatogether Robinsons Magnolia,11,"Level 2, Robinsons Magnolia, Aurora Blvd Kaunlaran, Quezon City, Luzon 1111 Philippines",5.0,,,"Lunch, Dinner",Asian,Reservations,,,,,
/Restaurant_Review-g298450-d9808345-Reviews-The_Belle_Dragon-Makati_Metro_Manila_Luzon.html,The Belle & Dragon,62,"100 Carlos Palanca Palanca, Legazpi Village, Makati, Luzon 1229 Philippines",4.0,,,Dinner,"Bar, Pub","Reservations, Seating, Television, Serves Alcohol, Full Bar, Accepts Mastercard, Accepts Visa, Accepts Credit Cards, Table Service, Outdoor Seating",3.5,4.0,3.5,,
/Restaurant_Review-g298574-d7812122-Reviews-Ace_Coffee_Lounge-Quezon_City_Metro_Manila_Luzon.html,Ace Coffee Lounge,28,"399 Del Monte Avenue Corner Banawe Avenue, Quezon City, Luzon Philippines",4.5,,Vegetarian Friendly,"Breakfast, Lunch, Dinner, Brunch",,"Seating, Takeout, Reservations, Private Dining, Valet Parking, Highchairs Available, Wheelchair Accessible, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service",4.5,4.5,4.0,,
/Restaurant_Review-g1758900-d25890980-Reviews-Yakiniku_A_Five_Toku_bgc-Taguig_City_Metro_Manila_Luzon.html,Yakiniku A Five Toku-bgc,11,"The Fort Strip, 7th Ave, Taguig, Metro Manila, Taguig City, Luzon Philippines",5.0,,,"Lunch, Dinner, Late Night, Drinks","Japanese, Barbecue, Grill, Steakhouse","Outdoor Seating, Parking Available, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Credit Cards, Table Service, BYOB",,,,,
/Restaurant_Review-g298574-d12794689-Reviews-Nords_Bread_Hub-Quezon_City_Metro_Manila_Luzon.html,Nords Bread Hub,19,"3rd floor, The Block, SM City North Edsa,, Quezon City, Luzon 1105 Philippines",4.5,,,,"American, Filipino, Mediterranean, Asian",,4.5,4.5,4.5,,₱60 - ₱500
/Restaurant_Review-g298573-d3823096-Reviews-Mary_Grace-Manila_Metro_Manila_Luzon.html,Mary Grace,59,"2F Robinsons Place, Manila, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Breakfast, Lunch, Dinner, Brunch","Cafe, Filipino, Asian, Deli",,4.5,4.5,4.0,3.5,
/Restaurant_Review-g298453-d7226274-Reviews-Matgalne_Ortigas_Korean_Bbq-Pasig_Metro_Manila_Luzon.html,Matgalne Ortigas Korean Bbq,34,"2F Milllenium Place Meralco Avenue, Pasig, Luzon 1605 Philippines",4.5,,Vegetarian Friendly,"Lunch, Dinner","Barbecue, Asian, Korean",,4.5,4.0,4.5,,
/Restaurant_Review-g298450-d4177995-Reviews-Chili_s_Grill_Bar-Makati_Metro_Manila_Luzon.html,Chili's Grill & Bar,45,"Greenbelt 5, Greenbelt Paseo de Roxas, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner","American, Mexican, Southwestern, Bar, Pub","Takeout, Seating, Delivery, Wheelchair Accessible, Serves Alcohol, Table Service",4.0,4.5,4.0,3.5,
/Restaurant_Review-g298574-d5617999-Reviews-Hanamaruken-Quezon_City_Metro_Manila_Luzon.html,Hanamaruken,80,"2nd Floor Trinoma Mall, Quezon City, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian, Soups","Wheelchair Accessible, Reservations, Seating, Table Service",4.5,4.0,4.0,4.0,
/Restaurant_Review-g298450-d2254574-Reviews-Bistro_Ravioli-Makati_Metro_Manila_Luzon.html,Bistro Ravioli,84,"2nd Floor, Glorietta 3 Ayala Center, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Dinner, Lunch","Italian, Pizza",,4.5,4.0,4.0,3.5,
/Restaurant_Review-g298574-d1150131-Reviews-Red_Crab-Quezon_City_Metro_Manila_Luzon.html,Red Crab,61,"104 T Morato Ave, Quezon City, Luzon Philippines",4.0,,,"Dinner, Lunch","Seafood, Filipino","Reservations, Seating, Takeout, Serves Alcohol, Table Service",4.0,4.0,3.5,4.0,
/Restaurant_Review-g1758900-d4754499-Reviews-Yabu-Taguig_City_Metro_Manila_Luzon.html,Yabu,93,"Floor 5th Sky Park, SM Aura Premier, Taguig City, Luzon 1634 Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian","Reservations, Seating, Parking Available, Wheelchair Accessible, Takeout, Serves Alcohol, Table Service",4.5,4.0,4.0,4.0,
/Restaurant_Review-g298450-d2603172-Reviews-Gerry_s_Grill_Greenbelt-Makati_Metro_Manila_Luzon.html,Gerry's Grill Greenbelt,98,"Level 3 Greenbelt 3 Ayala Center, San Lorenzo,, Makati, Luzon Philippines",4.0,,,"Lunch, Dinner, Late Night","Filipino, Barbecue, Asian","Reservations, Outdoor Seating, Seating, Highchairs Available, Serves Alcohol, Table Service, Takeout, Parking Available",4.0,3.5,4.0,3.5,
/Restaurant_Review-g298452-d4298165-Reviews-The_Roadhouse_Manila_Bay-Pasay_Metro_Manila_Luzon.html,The Roadhouse Manila Bay,86,"SM By The Bay Mall of Asia, Pasay, Luzon 1300 Philippines",4.0,,,"Late Night, Dinner","Bar, Filipino, Pub",,4.0,4.0,4.0,5.0,"₱282 - ₱1,690"
/Restaurant_Review-g298450-d6966287-Reviews-Alchemy_Bistro_Bar_Manila-Makati_Metro_Manila_Luzon.html,"Alchemy Bistro Bar, Manila",83,"4893 Durban Street Barangay Poblacion, Makati, Luzon 1002 Philippines",4.0,,,"Lunch, Brunch, Drinks, Dinner, Late Night","Italian, French, Mediterranean, Bar, Wine Bar, European, Pub",,4.0,4.0,4.0,4.5,₱5 - ₱25
/Restaurant_Review-g298453-d15347625-Reviews-Hongkong_Noodles_Dimsum_house-Pasig_Metro_Manila_Luzon.html,Hongkong Noodles & Dimsum house,24,"G/F Dominga Bldg. 1 Shaw Boulevard, Pasig, Luzon 1600 Philippines",4.5,,,"Lunch, Dinner, Breakfast","Chinese, Asian","Takeout, Seating",,,,,
/Restaurant_Review-g1758900-d8815693-Reviews-Ogawa-Taguig_City_Metro_Manila_Luzon.html,Ogawa,102,"5th Avenue corner 28th Street Fort Entertainment Center, Tony Romas 2F, Taguig City, Luzon Philippines",4.0,,Gluten Free Options,"Lunch, Dinner","Japanese, Sushi, Asian",,4.0,4.0,3.5,,
/Restaurant_Review-g294248-d10345142-Reviews-Brotzeit_German_Bier_Bar_Restaurant-Luzon.html,Brotzeit German Bier Bar & Restaurant,78,"GF6 Retail Arcade, Shangri-La at the Fort, Bonifacio Taguig City, Luzon 1635 Philippines",4.0,,,"Lunch, Dinner, Late Night, Drinks","German, Bar, European, Pub","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Free Wifi, Table Service, Delivery, Reservations, Television, Gift Cards Available",4.0,4.0,4.0,,
/Restaurant_Review-g312692-d4294242-Reviews-Tapsi_ni_Vivian-Marikina_Metro_Manila_Luzon.html,Tapsi ni Vivian,68,"32 Gil Fernandez Ave., Marikina, Luzon Philippines",4.0,,,"Breakfast, Lunch, Dinner, Brunch","Filipino, Asian","Takeout, Seating",4.0,3.5,4.0,3.0,
/Restaurant_Review-g298573-d8007982-Reviews-Ramen_Nagi-Manila_Metro_Manila_Luzon.html,Ramen Nagi,65,"Adriatico Street G/F Robinson's Place Manila, Manila, Luzon Philippines",4.0,,,"Lunch, Dinner","Japanese, Asian, Soups","Seating, Table Service",4.0,4.0,3.5,,
/Restaurant_Review-g1758900-d10634785-Reviews-Ponte_Rialto-Taguig_City_Metro_Manila_Luzon.html,Ponte Rialto,54,"Ground Floor, Venice Grand Canal Mall, McKinley Hill, Taguig City, Luzon Philippines",4.0,,"Vegetarian Friendly, Vegan Options","Dinner, Lunch","Italian, European, Pizza",,4.0,4.5,4.0,,
/Restaurant_Review-g298450-d2170606-Reviews-Felix-Makati_Metro_Manila_Luzon.html,Felix,99,"Greenbelt 5, Legaspi Street Legaspi Village, Makati, Luzon Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner, Late Night",International,,4.5,4.0,3.5,4.0,
/Restaurant_Review-g298450-d2155688-Reviews-Paris_Delice-Makati_Metro_Manila_Luzon.html,Paris Delice,70,"1 Makati Avenue Barangay Bel-Air, Makati, Luzon 1209 Philippines",4.0,,Vegetarian Friendly,,"Cafe, European, French",,4.0,4.0,4.0,4.0,₱282 - ₱394
/Restaurant_Review-g298574-d12785720-Reviews-Lazat_Fil-Quezon_City_Metro_Manila_Luzon.html,Lazat Fil,27,"#76 Scout Limbaga Near Tomas Morato, Quezon City, Luzon 1103 Philippines",4.5,,"Vegetarian Friendly, Vegan Options","Lunch, Dinner, Brunch","Filipino, Asian",,4.5,4.5,4.5,,
/Restaurant_Review-g298453-d6857030-Reviews-Ace_Hotel_Suites-Pasig_Metro_Manila_Luzon.html,Ace Hotel & Suites,49,"G/F Ace Hotel and Suites, United Corner Brixton Streets, Bgy. Kapitolyo, Pasig, Luzon 1600 Philippines",4.0,,,"Breakfast, Brunch, Lunch, Dinner",,Table Service,4.0,3.5,3.5,,
/Restaurant_Review-g298450-d12941217-Reviews-The_Perfect_Pint-Makati_Metro_Manila_Luzon.html,The Perfect Pint,49,"Esperanza Level 1, Greenbelt 2, Makati, Luzon 1223 Philippines",4.0,,,"Dinner, Lunch","Italian, American, Bar, Pub","Seating, Wheelchair Accessible, Serves Alcohol, Reservations, Table Service",3.5,4.0,4.0,,
/Restaurant_Review-g298450-d4735536-Reviews-Writers_Bar_at_Raffles_Makati-Makati_Metro_Manila_Luzon.html,Writers Bar at Raffles Makati,46,"1 Raffles Drive, Makati Avenue, Makati, Luzon 1227 Philippines",4.0,,,"Dinner, Late Night, Drinks","Cafe, International","Seating, Reservations, Wheelchair Accessible, Serves Alcohol, Table Service",4.0,4.5,4.0,5.0,
/Restaurant_Review-g298573-d10044702-Reviews-New_Po_Heng_Lumpia_House-Manila_Metro_Manila_Luzon.html,New Po Heng Lumpia House,32,"Quintin Paredes Rd, Manila, Luzon 1006 Philippines",4.5,,Vegetarian Friendly,"Lunch, Brunch","Chinese, Filipino, Asian, Fast Food",,4.5,3.0,4.5,,
/Restaurant_Review-g298574-d2041795-Reviews-Mien_San_Noodle_House-Quezon_City_Metro_Manila_Luzon.html,Mien San Noodle House,42,"40 - 42 Granada Street Villa Ortigas II, Quezon City, Luzon Philippines",4.5,,,"Lunch, Dinner","Chinese, Asian, Taiwanese","Takeout, Seating, Table Service",4.5,4.0,4.5,4.0,
/Restaurant_Review-g298450-d15036230-Reviews-Agimat_at_Ugat_Foraging_Bar_and_Kitchen-Makati_Metro_Manila_Luzon.html,Agimat at Ugat Foraging Bar and Kitchen,28,"2/F 5972 Alfonso cor. Fermina Street Poblacion, Makati, Luzon 1210 Philippines",4.5,,,,"Filipino, Bar, Asian",,5.0,5.0,4.5,,
/Restaurant_Review-g1758900-d7292105-Reviews-Mesa-Taguig_City_Metro_Manila_Luzon.html,Mesa,80,"312 26th Street Fifth Floor, SM Aura Premier, Corner C5 Road, Taguig City, Luzon 1630 Philippines",4.0,,Vegetarian Friendly,"Lunch, Dinner","Filipino, Asian, Fusion",,4.0,3.5,3.5,3.5,
/Restaurant_Review-g298574-d4206005-Reviews-Trellis_Restaurant-Quezon_City_Metro_Manila_Luzon.html,Trellis Restaurant,46,"40 Matalino Street Corner Kalayaan Avenue, Quezon City, Luzon Philippines",4.5,,,"Lunch, Dinner","Filipino, Asian, Grill","Takeout, Seating, Serves Alcohol, Reservations, Table Service",4.0,4.0,4.5,3.5,
