name,rating,rating_date,title,content,visit_date,url
Restaurant Verbena,5.0,"June 17, 2019",Great Brunch at Past 2pm,"We arrived for lunch as past 2pm due to the heavy traffic coming from Nasugbu.  They still had their buffet brunch available.  The selection was of good quality and value for money - salad station, bread, omelet station, potato au gratin with truffle sauce, grilled...vegetables, salmon confit, very tender pork belly in a special sauce, sous vide fillet mignon, fried chicken w/ biscuit and gravy and a very lovely cheesecake and bread pudding for dessert.  Staff were very accommodating.",Date of visit:,/ShowUserReviews-g317121-d1739657-r682028027-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,3.0,"April 18, 2019","Overpriced, average food","Tried their plated breakfast that came with the hotel package.  We were allowed to select one among the choices on top of a selection of assorted fruits, bread, juices, milk, coffee/tea/hot chocolate.  The portion was just right to make one full, although taste and quality...were pretty average.  The hot chocolate was no longer ""hot"" when served so I requested it to be warmed.  Pitchers of fruit juices were dipped in water, not ice and there were no ice dispensers around, so just imagine drinking them at room temperature.  The assorted fruits were limited in variety.  The mangoes were overripe.  

Tried also their dinner on the night we checked in.  The restaurant barely had any other guests except us at about half past 6.  There were more selections in the menu, but rather pricey and thus not commensurate to the food quality/taste.  

The restaurant was clean and offered a nice view of the lake.  But it lacked the ambience and coziness of a fine dining restaurant.",Date of visit:,/ShowUserReviews-g317121-d1739657-r667389812-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,5.0,"March 3, 2019",Service at its best,"The service for both the suites and restaurant is consistently top notch.

We decided to just eat in and avoid the Saturday evening Tagaytay traffic.

The complimentary rolls are fresh off the oven, soft and sweet.

The kids enjoyed the basket of fries.  My son...had the Fish and Chips and boxed the leftovers since the serving was big.

My daughter and I shared the Lechon Kawali which was done perfectly.  The skin was crunchy why the meat melts in your mouth.

My wife had the Salpicao though it was a bit to sweet and the tenderloin used had some tendon.

We didn’t have dessert as we decided to walk next door for some coffee and pastries.

Breakfast the next day was just as superb.  My daughter had the corned beef while my son had the eggs benedict and both were happy.  My wife and I both had the regions breakfast with 2 kinds of longganisa, dried fish and egg.  You can also help yourself to various breads and spreads, juices and fruits.

Always a pleasure staying and dining at Discovery Country Suites.",Date of visit:,/ShowUserReviews-g317121-d1739657-r655933702-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,4.0,"February 4, 2019",Delicious Breakfast,"We went for breakfast here.  The view was beautiful.  The restaurant was nice and quiet. The breakfast menu had limited western-style choices, but we both ordered the Eggs Benedict and it was really delicious.  The eggs were poached to perfection (something very hard to find...in the Philippines).  The price included a coffee and access to a small buffet of fresh fruit, cereal, pastries and bread.  The service was great.",Date of visit:,/ShowUserReviews-g317121-d1739657-r649962373-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,5.0,"December 5, 2018",Verbena Restaurant Discovery Country Suites,"Great dining experience.  The inclusive breakfast has a nice choice of menu so it allows variety if you spend a few days.  The all day menu provides a varied choice of items for lunch, snacks and dinner.  Service is fantastic and you also have good...view of Taal Lake from Tagaytay Ridge.",Date of visit:,/ShowUserReviews-g317121-d1739657-r637547371-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,5.0,"July 23, 2018",Dine With a View at the Restaurant Verbena,"Am so excited to share our dining experience and how we went a little lavish enjoying a full board meal at the Restaurant Verbena, that’s critically lauded as one of the ‘best restaurants in Tagaytay‘, and we were so thrilled then to indulge ourselves.

Oh...dear!  It has been an ultimate dining experience for a foodie family like us!  Every dish was beautifully served with locally sourced and farm-fresh ingredients.  As you scroll down the page of this blog, get ready to feast your eyes and drool over these mouthwatering food photos that am very much excited to share with you.
And oh, we soooo love the fresh air and green surroundings with a magnificent view of the Taal Lake!

Indeed, it’s been a happy family day that we have a happy appetite too to savour the hearty and healthy dishes that was served to us for Lunch.

We’ve picked a variety of best sellers from the a la carte menu, and this large hot pot filled with flavorful, soft, melty mozzarella cheese as a dip to a warm focaccia have kick start our appetite!

Is there anything more soothing than a bowl of this reach and creamy soup?

It was also nice to add some more greens to balance our plate with a delicious and fresh salad…

This cheesy Prawns Termidor is truly a seafood delight!

I’ve always been a fan of Ribeye Steak, and the tender melt in your mouth of this decadent cut of steak is so worthy of the price!

The salmon skin on top of the dish is so crisp, and the pink fillet is so rich and buttery!

My little spaghetti monster had a full plate of this all for himself!  😉

A taste of Filipino-style cheesecake in a richer,creamier, and cheesier way!

Chocolate lovers… this warm, ooey, gooey chocolate chip cookie topped with vanilla bean ice cream is perfect for you!

Oh dear, we’ve eaten quite a large meal that we ended up stuffed after an indulgent lunch, so we got sleepy and took some siesta time (afternoon nap)!

Then came the evening, a Set Dinner for 2 with a 4-course meal awaited us.

We started off with the Soup of the Day- Asparagus Cream Soup … it’s pure comfort in a bowl 😉

This deliciously succulent Barramundi is made more delectable with butter sauce and served on top of Edamame. I shared this plate with my little boy, and he loved it as well too 🙂

While the husband enjoyed this juicy and incredibly tender Braised Beef, the little boy liked the taste of the veggie side dish!

Sigh we’d love to try the Panna Cotta though the restaurant had run out of it.  Instead, we had this sweet and smooth baked custard Creme Flan.

The next day, we were so excited to start the day having an exceptionally good Country Breakfast…

I’ve always believed that when eating a balanced breakfast, you’ll surely have a better morning 😉

And oh, may I say this in Tagalog, “Gustung-gusto ko talaga ang manga!”  I just love eating mango regardless if it is green or ripe 😉

Me and my husband got excited as we’ve been served with a warm, thick, bittersweet Tsokolate de Batirol and a perfect pair of Hot Pandesal with Coconut Jam spread.  A variety of freshly baked breads and pastries are so delicious too!

Since we woke up a bit late, we decided to pick the Mains from the Country Breakfast Menu.

My husband had this perfectly marinated tender Beef Tapa that went well with garlic fried rice and fried egg.

…and for myself, it may not be ideal, but I couldn’t miss not having this all time favorite Filipino breakfast, Garlic Longganisa!

It has been priceless moments to bring our family together over good food and meaningful conversations.

Our smiles and cheers to the Chef and Team of Restaurant Verbena for your warm hospitality and excellent service that brought us with a full belly and a happy heart!",Date of visit:,/ShowUserReviews-g317121-d1739657-r598725701-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,4.0,"January 25, 2018",Attentive servers,"We stumbled upon this place last weekend.  We had lunch.  For 6 people our bill was P3200.00 (bangus, tapa, adobo, 6 cups rice, 1 panna cotta).  Their servers/waiters were very attentive, it reminded me of good restaurants abroad.  Food was good and the interior was...really nice.  Two restrooms, one for female and one for male.  Taal Volcano is only partly visible.  In the photo I attached you can’t see it, it’s on the right hand side.",Date of visit:,/ShowUserReviews-g317121-d1739657-r556221138-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,5.0,"December 9, 2017",Fine & Relaxing Dining experience,"The Ambiance & menu choices were superb!
We had our light dinner with rounds of drinks
Christmas decors were simply elegant

Will be back again",Date of visit:,/ShowUserReviews-g317121-d1739657-r546167013-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,5.0,"October 7, 2017",One of the best restaurants in Tagaytay ,"Everything is perfect: the ambiance, professional staff, great tasting food.

Though very limited options for vegetarian (please correct the description).",Date of visit:,/ShowUserReviews-g317121-d1739657-r530667904-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,5.0,"September 6, 2017",Prelude to My Wife's birthday,"It was the night before my wife's birthday and since we stayed at Nantucket and we're already in Tagaytay I was thinking of eating out of the hotel but unfortunately it rained hard that night and it was a blessing in disguise co'z since we...cannot go out to eat we tried Verbana and it blew us away! The staff was great alwaysready to assist the food was delicious if we could only try all of them at once hehe it made our night, hats off to Verbana!",Date of visit:,/ShowUserReviews-g317121-d1739657-r521860769-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,5.0,"August 22, 2017","Very good food, ambience and service! Must try!","We had our dinner last night and felt like we rented the whole restaurant to ourselves!
We were looking for a nice restaurant and this was recommended by Zomato.
And we are glad that we picked Verbena. 
My Bf was amazed on how the food...is presented and quality of food is superb!
The ambiece is so good and felt like we had a personal butler! Not that we wanted to have one but we were impressed on how we were accommodated. We were also surprised on the complimentary cake! 
For me the food price is competitive and fair based on the quality of food, service and place. 
Definitely we will be back and recommend Verbena to our family and friends!
Thank you so much for making our Anniversary Dinner amazing! We enjoyed every minute at Verbena!
More power!",Date of visit:,/ShowUserReviews-g317121-d1739657-r516085996-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
Restaurant Verbena,4.0,"August 7, 2017",Lovely Anniversary Dinner,"Had a very hearty dinner here in Verbena. 
All the Staff are very accommodating. 
Good food for a good price. 

Considering it's a Monday, there are still a good number of diners but not too crowded though.
Would be back again for sure.

Oh, I...love renovation and the interiors too!",Date of visit:,/ShowUserReviews-g317121-d1739657-r509623212-Restaurant_Verbena-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html
