name,url,title,user_link,user_name,rating,content,visit_date,purpose,review_date
Acienda Designer Outlet,,,,,,,,,
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r836319160-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Visit to help.,/Profile/RazSkywalker,Raz,3.0,We went here to see how the animals are doing. Some of them looks fine but some aren't. Hope a lot of people can visit more to help them. Not a lot of animals to see here. Lot of vacant spaces. To be honest I just felt bad after visiting. I feel bad for them. But I recommend that you still visit to help them.,Apr 2022,Couples,",27 April 2022"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r824454401-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,went to zipline..horrified at animal conditions,/Profile/82beverlyh,Beverly H,1.0,"Sorry it took us so long to do this review,all I can say is the animals are in extremely poor condition with no vet care and laking nutrition per species.If you support this place,you aresupporting animal cruelty..",Feb 2021,,",9 January 2022"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r736666028-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Worthwhile Visit Still ,/Profile/doctorfoxtrot,doctorfoxtrot,3.0,"Place obviously worn out . Poorly maintained. Has ongoing gimmick , a tie up with Korean samgyupsal dining . Limited wildlife , but somewhat unique. Chance to view snakes , tarantulas and scorpions . Gimmicks abundant , with photo ops for tiger feeding , python cuddling , and endangered bird species . Horseback riding for a small fee actually not bad. I hope this park zoo regain its old glory as one of the must see in Tagaytay. ",Jan 2020,Family,",3 January 2020"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r701406143-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Mini Zoo- needs more love and care,/Profile/nilegarden,nilegarden,3.0,As animal lovers me and my family were so excited to visit this place. When we entered we saw the preserved Orangutan followed by the different fishes on the Aquarium.,Aug 2019,Family,",21 August 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r681702505-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Horseback Riding,/Profile/lenlend,lenlen d,5.0,Went here only for horseback riding. Php50.00 for 3 rounds which is about more or less 1 minute per round. You need to get 6-9 rounds if you want to make the most out of the experience. Properly assisted by a coach all throughout the riding experience.,Jun 2019,Family,",15 June 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r670454306-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Good keeps for the kiddos,/Profile/calismassagetagaytay,calismassagetagaytay,3.0,my 2 kids love their place maraming nang activities na magagawa at napaka hospitable ng mga staff i greet ka talaga nila with a smile.. Sana mamaintain ang linis at healthy na mga animals,Mar 2019,Family,",30 April 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r667976867-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,nice zoo in tagaytay prepare for stairs and zip lane experience,/Profile/TripMember06112022,Al Ali,4.0,"nice place from fish spa to  a variety of animals good shop some tired or hungry ,buy some veggies or food for falcons ,eagles ,tigers and lions ,nice white peacock ,angry tigers ,sleepy lions ,tall camel ,you can take photos with lions ,snakes ,birds ,they have souvenir area and nice zip lane and sitting zip lane for three ,fresh air ,I liked most the camel ,eagles ,goats ,many scorpions ,nice but don't go in mid hot day ,its really hot ,they have horse riding outside",Apr 2019,Family,",21 April 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r660074025-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Zoori or Shops??,/Profile/DineGG78,Dine GG,3.0,They have added animals especially lions and tigers but they do not renovate the place. 249 for adult and 199 (3-4 feet) for children is kinda pricey. 1 visit is enough. Their zipline and cable car seems old too - scary if you have children with you ,Mar 2019,Family,",21 March 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r647230315-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Good Family Place ,/Profile/Khativa,Char,5.0,This is a good small zoo for kids and family. I love taking my daughter here. There is also a good restaurant here for adults to eat or just rest and relax have coffee. I noticed also that they now have a Korean BBQ restaurant inside as an option for eating ,Jan 2019,Family,",20 January 2019"
Residence Inn Zoo,/ShowUserReviews-g317121-d4301297-r643363837-Residence_Inn_Zoo-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Rainy New Year,/Profile/OryxIstheBest,OryxIstheBest,3.0,"We have experience to see animals inside the zoo. Close encounter with the birds,snake,and the lion. My kids enjoyed it a lot. Though it was raining hard because of the storm. Parking was not easy there are too many visitors during that time. There is also a korean barbecue restaurant inside the zoo. ",Jan 2019,Family,",3 January 2019"
Residence Inn Zoo,,,,,,,,,
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r911625583-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,2023 visit at The Gingerbread House,/Profile/602trekp,Trek P,5.0,This 2023 I have seen a lot of new addition to their facilities!  I noticed that there were a lot of renovated areas too! It just keeps on improving such as their Dream Catcher area! They have quite a lot of instagrammable areas. There are a lot of food choices too!  Not bad for an entrance fee of 150!,Jul 2023,Family,",20 August 2023"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r821230006-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,"Boring, i'm sorry..",/Profile/undolldoll,kimisartspace,1.0,Boring. Food does not even look appetizing and pricey. Only the house is pretty. ,Dec 2021,,",7 December 2021"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r821228649-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,Not worth the visit,/Profile/kimipotpot,Kimipotpot,2.0,Not worth the visit. The house is stunning but the rest are things you see on a park without entrance fee. There are spots that are closed too. The only thing my kid enjoyed is the swing and the slide. That's all.,Dec 2021,Family,",7 December 2021"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r797738436-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,The Good and The Bad,/Profile/DarthMao,inMAOpinion,2.0,"We were there last May 30, 2021. And was surprised with the changes, good and bad. Firstly, I didn't like your idea that your entrance fee is packaged to a certain food menu. I understand that you are doing this for added income but to be honest it's a bit pricey and at the same time it doesn't give your visitors the option what they want to order. Also its ok to pay extra if the food is good but honestly its below average. With that price dapat nag Bag of Beans na lang kame.",May 2021,Friends,",17 July 2021"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r792357400-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,Instagram-able place but the Food is not recommended and its over priced.,/Profile/jhenge2021,Jheng E,2.0,They only accept cash for walk in -no receipts.,Jun 2021,Family,",13 June 2021"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r780424849-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,Casual morning stroll,/Profile/MaybeA50,Nico Ang,4.0,"We were originally planning on walking to the destination since it's just about 3 miles from where we are staying but the weather did not permit us to do so. Tip #1, The Gingerbread House (TGH) is much better when the sun is out and about. It's not so bad overall even with the rain, but leisure walking is better done when the land is dry and the air is not so cold. ",Jan 2021,,",2 January 2021"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r779534839-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,"Terrible food, unclean CR",/Profile/174agilep,Agile P,1.0,"Ordered from their restaurant, and food took a long time to be served. I can tolerate slow service, but the 180-peso crepe that took 40minutes to serve was....well, you be the judge  (photo attached). It was served in a microwaveable container and looked totally undelectable.",Dec 2020,Family,",19 December 2020"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r740696622-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,A Place for Children,/Profile/mile1418,lemitch,3.0,"The view is good, the place is just like an ordinary place they just put some booth and some activities like fish massage, childrens play ground and other are man made baloon, gardens, and others. hmm average becoz its not good place for a couple.",Dec 2019,,",22 January 2020"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r730353244-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,Good Viewing,/Profile/Compass64922197668,Compass64922197668,4.0,i have a great experience the place was so beautiful i though im the fairytale movie or etc. ,Nov 2019,,",3 December 2019"
The Gingerbread House,/ShowUserReviews-g1956909-d13345539-r709500615-The_Gingerbread_House-Alfonso_Cavite_Province_Calabarzon_Region_Luzon.html,A cute cafe in the South,/Profile/arapatria,Ara,4.0,"Too overrated. A lot of people visiting on the weekends. I highly recommend visiting on the weekends. The food price is too expensive. In terms of the ambiance, it is good and a perfect place for kids. The gingerbread house's exterior looks attractive!",Dec 2018,,",13 September 2019"
The Gingerbread House,,,,,,,,,
Mahogany Market,/ShowUserReviews-g317121-d13824140-r841884791-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Market time,/Profile/Darna1966,Lolito Castro,5.0,My family decide to cook for our dinner and my auntie recommend this Mahogany market to buy our stuff for cooking- the place was quite near to our host air BnB- sellers were friendly and approachable- meat area was clean and dry- lots of buyers and keep the meat section really busy- price was good and specially senior have discounts/ I will recommend to all my friends to come and visit this place.,Jun 2022,Family,",7 June 2022"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r832995749-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,What To Do At Mahogany Market,/Profile/mannyfoodtrip,MannyY,4.0,"Mahogany Market is one of those tourist destinations often touted whenever you are in Tagaytay.  Tagaytay is known for its fresh beef products and right on top of the beef market is a row of eateries where you can partake of their beef signature dish, bulalo.",Mar 2022,,",31 March 2022"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r675120304-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,go out of curiousity only,/Profile/al22tecc,al22tecc,3.0,So we went here because of the hype that this place is the go to place for value for money bulalo.  I have made a separate review for the eateries on the second floor.  This  review is for the whole market.,Apr 2019,Family,",19 May 2019"
Mahogany Market,/ShowUserReviews-g317121-d13824140-r615404867-Mahogany_Market-Tagaytay_Cavite_Province_Calabarzon_Region_Luzon.html,Run down and unimpressed,/Profile/Stephanlee1,Stephanlee1,2.0,"Visibly,it was a dump that lacked charm.  There was debris, trash and rotting food everywhere.  Everywhere you thought about parking you would be expected to pay the usual ""fee"".  ",Sep 2018,Family,",10 September 2018"
